CATEGORY,YEAR,GROUP,RANK,CAUSE,TOTAL_DEATHS
BY_SEX,2021,MASCULINO,3,FALLA MULTIORGANICA,3964
BY_SEX,2021,MASCULINO,4,INFARTO AGUDO DE MIOCARDIO,3445
BY_SEX,2021,MASCULINO,5,INFARTO AGUDO DEL MIOCARDIO,2927
BY_SEX,2022,FEMENINO,1,INSUFICIENCIA RESPIRATORIA AGUDA,12030
BY_SEX,2022,FEMENINO,2,INSUFICIENCIA RESPIRATORIA,7665
BY_SEX,2022,FEMENINO,3,FALLA MULTIORGANICA,2596
BY_SEX,2022,FEMENINO,4,INFARTO AGUDO DE MIOCARDIO,2501
BY_SEX,2022,FEMENINO,5,INFARTO AGUDO DEL MIOCARDIO,1894
BY_SEX,2022,INDETERMINADO,1,INSUFICIENCIA RESPIRATORIA AGUDA,2
BY_SEX,2022,INDETERMINADO,2,"CHOQUE, NO ESPECIFICADO",1
BY_SEX,2022,INDETERMINADO,3,"INFARTO AGUDO DEL MIOCARDIO, SIN OTRA ESPECIFICACIÓN	
",1
BY_SEX,2022,INDETERMINADO,4,INSUFICIENCIA RESPIRATORIA,1
BY_SEX,2022,INDETERMINADO,5,INSUFICIENCIA RESPIRATORIA DEL RECIEN NACIDO,1
BY_SEX,2022,MASCULINO,1,INSUFICIENCIA RESPIRATORIA AGUDA,13058
BY_SEX,2022,MASCULINO,2,INSUFICIENCIA RESPIRATORIA,8483
BY_SEX,2022,MASCULINO,3,INFARTO AGUDO DE MIOCARDIO,2625
BY_SEX,2022,MASCULINO,4,FALLA MULTIORGANICA,2447
BY_SEX,2022,MASCULINO,5,INFARTO AGUDO DEL MIOCARDIO,2021
BY_SEX,2023,FEMENINO,1,INSUFICIENCIA RESPIRATORIA AGUDA,8796
BY_SEX,2023,FEMENINO,2,INSUFICIENCIA RESPIRATORIA,5855
BY_SEX,2023,FEMENINO,3,FALLA MULTIORGANICA,1993
BY_SEX,2023,FEMENINO,4,INFARTO AGUDO DEL MIOCARDIO,1469
BY_SEX,2023,FEMENINO,5,INFARTO AGUDO DE MIOCARDIO,1204
BY_SEX,2023,INDETERMINADO,1,COVID 19 ,1
BY_SEX,2023,INDETERMINADO,2,INSUFICIENCIA RESPIRATORIA,1
BY_SEX,2023,INDETERMINADO,3,"NEUMONÍA, NO ESPECIFICADA	
",1
BY_SEX,2023,INDETERMINADO,4,PARO RESPIRATORIO,1
BY_SEX,2023,INDETERMINADO,5,SEPSIS GENERALIZADA,1
BY_SEX,2023,MASCULINO,1,INSUFICIENCIA RESPIRATORIA AGUDA,9152
BY_SEX,2023,MASCULINO,2,INSUFICIENCIA RESPIRATORIA,6038
BY_SEX,2023,MASCULINO,3,FALLA MULTIORGANICA,1784
BY_SEX,2023,MASCULINO,4,INFARTO AGUDO DEL MIOCARDIO,1517
BY_SEX,2023,MASCULINO,5,INFARTO AGUDO DE MIOCARDIO,1344
BY_SEX,2024,FEMENINO,1,INSUFICIENCIA RESPIRATORIA AGUDA,3589
BY_SEX,2024,FEMENINO,2,INSUFICIENCIA RESPIRATORIA,2449
BY_SEX,2024,FEMENINO,3,FALLA MULTIORGANICA,738
BY_SEX,2024,FEMENINO,4,INFARTO AGUDO DE MIOCARDIO,624
BY_SEX,2024,FEMENINO,5,INFARTO AGUDO DEL MIOCARDIO,567
BY_SEX,2024,MASCULINO,1,INSUFICIENCIA RESPIRATORIA AGUDA,3657
BY_SEX,2024,MASCULINO,2,INSUFICIENCIA RESPIRATORIA,2414
BY_SEX,2024,MASCULINO,3,FALLA MULTIORGANICA,776
BY_SEX,2024,MASCULINO,4,INFARTO AGUDO DE MIOCARDIO,599
BY_SEX,2024,MASCULINO,5,INFARTO AGUDO DEL MIOCARDIO,573
